Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2018,10,19,1.70296,1.71889,1.69637,1.71188,128003,1.00512580,55.26187876,0.00403609
2018,10,18,1.70703,1.71179,1.70145,1.70315,127896,0.99748162,51.46130995,0.00367641
2018,10,17,1.70485,1.70893,1.69880,1.70745,121080,1.00136647,53.54163907,0.00405273
2018,10,16,1.70809,1.71558,1.70201,1.70512,121558,0.99803334,52.57704949,0.00403628
2018,10,15,1.70318,1.71544,1.70318,1.70848,127413,0.99773412,54.08060297,0.00419381
2018,10,12,1.72394,1.72604,1.71236,1.71236,129113,0.99285089,55.79139676,0.00399176
2018,10,11,1.72308,1.72846,1.71774,1.72469,159745,1.00162030,61.53559201,0.00328076
2018,10,10,1.70122,1.72197,1.70028,1.72190,123768,1.01204890,60.68508931,0.00107013
2018,10,9,1.69605,1.70382,1.69244,1.70140,129825,1.00288239,53.70017719,-0.00148293
2018,10,8,1.69874,1.70111,1.69294,1.69651,103806,0.99944034,51.80351797,-0.00263273
2018,10,5,1.68264,1.69875,1.68089,1.69746,132189,1.00863975,52.18919220,-0.00356410
2018,10,4,1.66451,1.68416,1.66391,1.68292,130493,1.01054427,46.53184726,-0.00479775
2018,10,3,1.66415,1.67012,1.66308,1.66536,132730,1.00045657,38.35122258,-0.00482212
2018,10,2,1.67082,1.67154,1.65965,1.66460,116400,0.99621765,37.96980666,-0.00299515
2018,10,1,1.67575,1.67943,1.66652,1.67092,116807,0.99331221,39.87479175,-0.00054233
2018,9,28,1.70491,1.70589,1.68217,1.68217,105320,0.98634964,43.48057156,0.00195275
2018,9,27,1.71349,1.72028,1.70429,1.70545,107906,0.99462287,52.62454351,0.00396353
2018,9,26,1.70708,1.71554,1.70084,1.71467,107954,1.00434617,57.03566933,0.00410204
2018,9,25,1.69936,1.70845,1.69636,1.70725,99795,1.00482623,54.16455239,0.00328040
2018,9,24,1.69062,1.70283,1.68861,1.69905,98594,1.00558114,50.78995592,0.00293946
2018,9,21,1.71154,1.71376,1.68616,1.68962,104928,0.98674889,46.59093011,0.00329645
2018,9,20,1.69777,1.71452,1.69681,1.71231,116462,1.00827911,57.56573986,0.00466430
2018,9,19,1.70539,1.71103,1.69576,1.69825,106264,0.99520637,50.91250895,0.00403207
2018,9,18,1.71578,1.71752,1.70433,1.70643,104869,0.99462015,55.62403683,0.00459803
2018,9,17,1.70352,1.71577,1.70344,1.71566,78380,1.00732156,61.59655384,0.00442065
2018,9,14,1.70327,1.70908,1.70172,1.70319,87499,1.00004110,55.61822774,0.00319016
2018,9,13,1.69493,1.70600,1.69380,1.70312,89779,1.00407971,55.58218536,0.00284289
2018,9,12,1.70239,1.70266,1.69195,1.69620,98600,0.99631712,52.00422759,0.00236542
2018,9,11,1.71423,1.71886,1.69964,1.70247,89864,0.99318613,55.78492238,0.00242616
2018,9,10,1.70133,1.71753,1.70090,1.71415,80931,1.00789073,63.80921988,0.00183001
2018,9,7,1.69880,1.71212,1.69501,1.70073,110452,1.00123040,57.24823160,-0.00014676
2018,9,6,1.70020,1.71052,1.69795,1.69864,103746,0.99877699,56.09723980,-0.00130130
2018,9,5,1.69486,1.71067,1.68649,1.70072,107314,1.00332728,57.52855058,-0.00254318
2018,9,4,1.68480,1.69574,1.68293,1.69508,97401,1.00577925,54.61275295,-0.00430306
2018,9,3,1.68833,1.68915,1.67941,1.68534,66961,0.99711870,48.99782538,-0.00591246
2018,8,31,1.68837,1.69826,1.68663,1.69021,109923,1.00113132,51.98363624,-0.00688894
2018,8,30,1.68083,1.69106,1.67973,1.68830,101862,1.00378732,50.89385057,-0.00853093
2018,8,29,1.66423,1.68523,1.65950,1.68193,103323,1.01115807,47.18140542,-0.01030815
