Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2018,12,20,76.064,76.315,75.146,75.392,166482,0.99103504,36.89676695,-0.00163333
2018,12,19,76.976,77.220,76.044,76.074,136092,0.98753797,41.45243896,0.15388588
2018,12,18,76.686,77.409,76.683,77.034,136248,1.00316443,49.42971054,0.28070662
2018,12,17,77.014,77.260,76.655,76.791,81543,0.99680673,47.03389901,0.34074753
2018,12,14,77.923,77.969,76.965,77.037,88782,0.98909945,49.22618676,0.43716706
2018,12,13,77.625,78.025,77.515,77.886,84446,1.00315555,57.87052837,0.52882737
2018,12,12,77.930,78.295,77.367,77.641,88581,0.99654730,55.79021963,0.55168359
2018,12,11,77.817,78.226,77.590,77.910,115571,1.00089928,58.74778814,0.59777740
2018,12,10,77.086,77.905,76.941,77.840,131425,1.00689459,58.21250426,0.62052584
2018,12,7,77.433,77.747,77.133,77.307,147884,0.99747107,53.99146046,0.64766255
2018,12,6,78.050,78.072,77.148,77.503,190170,0.99309346,55.92025899,0.72714741
2018,12,5,78.115,78.374,77.958,78.042,97178,0.99893760,61.53360996,0.79806594
2018,12,4,78.697,78.853,77.958,78.125,156011,0.99317332,62.42969427,0.82209555
2018,12,3,78.585,78.803,78.225,78.662,116612,1.00717011,68.41519607,0.83235740
2018,11,30,77.809,78.162,77.712,78.102,118725,1.00371403,65.18273693,0.77867187
2018,11,29,78.054,78.082,77.567,77.813,122188,0.99649109,63.38711916,0.75584166
2018,11,28,77.204,78.165,77.163,78.087,114382,1.01069103,66.40198771,0.74513340
2018,11,27,76.863,77.320,76.604,77.261,123704,1.00483814,61.24165926,0.69272928
2018,11,26,76.291,77.160,76.253,76.889,110544,1.00479601,58.58131214,0.69986833
2018,11,23,76.938,76.981,76.339,76.522,95538,0.99452842,55.80215800,0.73667682
2018,11,22,77.214,77.319,76.652,76.943,78314,0.99639994,60.09756716,0.81030980
2018,11,21,76.536,77.410,76.430,77.221,113378,1.00847568,63.07461756,0.84964048
2018,11,20,76.916,77.256,76.471,76.572,134366,0.99546288,58.63234254,0.85917687
2018,11,19,77.374,77.526,76.779,76.921,128980,0.99094352,62.37965085,0.92493166
2018,11,16,77.563,77.691,77.006,77.624,145377,1.00087679,70.84924547,0.95987058
2018,11,15,77.182,77.714,77.039,77.556,174201,1.00484569,70.48935757,0.91892541
2018,11,14,76.948,77.458,76.830,77.182,159528,1.00251987,68.50345286,0.86022193
2018,11,13,76.360,77.156,76.208,76.988,153662,1.00802619,67.44834148,0.81086263
2018,11,12,76.515,76.959,76.362,76.375,132785,0.99612636,63.90007960,0.75582057
2018,11,9,77.003,77.142,76.518,76.672,129871,0.99592134,67.19536595,0.73698769
2018,11,8,76.971,77.250,76.827,76.986,124773,0.99961047,70.77866143,0.67199025
2018,11,7,76.407,77.238,76.239,77.016,172843,1.00874941,71.11510487,0.54728458
2018,11,6,75.313,76.414,75.288,76.348,109695,1.01196898,67.96676946,0.37709975
2018,11,5,75.065,75.557,75.016,75.445,105803,1.00320462,62.88945400,0.22241147
2018,11,2,74.794,75.613,74.743,75.204,155030,1.00490399,61.37212836,0.11367972
2018,11,1,73.598,75.045,73.572,74.837,134714,1.01686233,59.00178802,-0.00221687
2018,10,31,74.104,74.304,73.520,73.596,129059,0.99311797,49.21705879,-0.11274354
2018,10,30,73.272,74.177,73.247,74.106,157742,1.01140985,54.14862714,-0.12581950
2018,10,29,72.948,73.585,72.838,73.270,154454,1.00371238,45.89694238,-0.19260635
2018,10,26,73.218,73.400,72.361,72.999,209426,0.99548616,42.79825403,-0.18992911
2018,10,25,73.195,73.558,72.809,73.330,168396,1.00236478,45.77145911,-0.15615665
2018,10,24,73.648,73.964,73.101,73.157,154873,0.99319829,43.87931052,-0.14448115
2018,10,23,73.973,74.045,73.245,73.658,159334,0.99684671,48.42273801,-0.10986288
2018,10,22,74.377,74.401,73.797,73.891,138405,0.99625180,50.68933283,-0.11509028
2018,10,19,73.367,74.360,73.179,74.169,132570,1.01066961,53.46183978,-0.14381195
2018,10,18,73.747,73.985,73.247,73.386,132196,0.99495648,45.69325054,-0.20668488
2018,10,17,73.808,74.108,73.587,73.758,131124,0.99752505,49.32572817,-0.20420364
2018,10,16,73.188,74.019,73.130,73.941,120444,1.00980566,51.18444112,-0.23594281
2018,10,15,72.869,73.306,72.748,73.223,136340,1.00257411,43.41626418,-0.29165436
2018,10,12,73.115,73.311,72.755,73.035,146944,0.99815498,41.13887025,-0.28541486
2018,10,11,72.335,73.362,72.301,73.170,187183,1.01112416,42.27337066,-0.25415768
2018,10,10,73.071,73.463,72.321,72.365,128670,0.99010782,31.87016853,-0.22431077
2018,10,9,73.047,73.179,72.743,73.088,122825,1.00041063,37.50739485,-0.10098891
2018,10,8,73.235,73.396,72.731,73.058,84854,0.99782837,37.07857196,-0.01573100
2018,10,5,73.761,73.935,73.057,73.217,100328,0.99218094,38.37450727,0.09637246
2018,10,4,74.554,74.623,73.648,73.794,121269,0.98969985,43.49743164,0.22186637
2018,10,3,74.883,75.046,74.526,74.562,100441,0.99470377,52.09254080,0.32006599
