,Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA,isOutlier
269,2018,5,3,16.385,16.591,16.361,16.438,11197,1.00372474,46.5265606,-0.04825324,FALSE
270,2018,5,2,16.185,16.531,16.16,16.377,15980,1.01280148,44.83322997,-0.04409065,FALSE
271,2018,5,1,16.35,16.365,16.057,16.17,10380,0.99020208,38.7183189,-0.03192544,FALSE
272,2018,4,30,16.533,16.566,16.205,16.33,10284,0.9881997,42.06486692,0.00514251,FALSE
273,2018,4,27,16.541,16.572,16.447,16.525,9653,1.00006052,46.6256034,0.036089,FALSE
274,2018,4,26,16.585,16.625,16.429,16.524,12906,0.99788635,46.59803234,0.05520849,FALSE
275,2018,4,25,16.718,16.77,16.506,16.559,11274,0.98989718,47.39368643,0.0789107,FALSE
276,2018,4,24,16.641,16.77,16.561,16.728,10441,1.00480538,51.32286325,0.10445192,FALSE
277,2018,4,23,17.143,17.143,16.598,16.648,12219,0.97191897,49.48189309,0.11832522,FALSE
278,2018,4,20,17.235,17.261,17.047,17.129,10369,0.99252521,62.72665903,0.14245695,FALSE
279,2018,4,19,17.202,17.356,17.102,17.258,18873,1.00348878,67.20657309,0.12221118,FALSE
280,2018,4,18,16.804,17.266,16.73,17.198,15253,1.02491061,66.16284288,0.08145804,FALSE
281,2018,4,17,16.661,16.822,16.592,16.78,11157,1.0065383,57.38966985,0.03436647,FALSE
282,2018,4,16,16.686,16.776,16.559,16.671,10963,1.00084049,54.53535298,0.01632062,FALSE
283,2018,4,13,16.495,16.71,16.466,16.657,12025,1.0116611,54.16920085,0.00414835,FALSE
284,2018,4,12,16.67,16.71,16.455,16.465,17448,0.98711031,48.9316523,-0.01002277,FALSE
285,2018,4,11,16.595,16.881,16.534,16.68,18962,1.0066385,55.53026995,-0.00841541,FALSE
286,2018,4,10,16.495,16.654,16.439,16.57,13512,1.00460774,52.48621675,-0.02813233,FALSE
287,2018,4,9,16.423,16.567,16.328,16.494,12290,1.00720567,50.30375026,-0.0416891,FALSE
288,2018,4,6,16.396,16.518,16.273,16.376,19139,0.99896297,46.77929218,-0.0506479,FALSE
289,2018,4,5,16.344,16.426,16.189,16.393,13388,1.00416539,47.22736092,-0.04933133,FALSE
290,2018,4,4,16.448,16.536,16.257,16.325,17370,0.99427493,45.28062319,-0.04866428,FALSE
291,2018,4,3,16.612,16.638,16.364,16.419,12042,0.98903681,47.53129699,-0.04018141,FALSE
292,2018,4,2,16.422,16.694,16.399,16.601,11480,1.01460702,52.19567252,-0.03834062,FALSE
293,2018,3,29,16.327,16.388,16.223,16.362,11228,1.00380368,45.69776752,-0.05396434,FALSE
294,2018,3,28,16.542,16.586,16.253,16.3,13486,0.98698153,43.8595752,-0.0487864,FALSE
295,2018,3,27,16.726,16.809,16.479,16.515,12888,0.98862616,49.22523517,-0.03515512,FALSE
296,2018,3,26,16.585,16.791,16.531,16.705,11399,1.00832981,54.7183992,-0.03913621,FALSE
297,2018,3,23,16.391,16.673,16.388,16.567,16586,1.01086094,51.03305019,-0.06299373,FALSE
298,2018,3,22,16.57,16.619,16.345,16.389,15197,0.98901696,45.74422714,-0.07847742,FALSE
299,2018,3,21,16.181,16.656,16.18,16.571,18076,1.02264873,50.97116379,-0.07897511,FALSE
300,2018,3,20,16.338,16.37,16.123,16.204,9741,0.99246647,37.62597567,-0.09699253,FALSE
301,2018,3,19,16.344,16.379,16.223,16.327,13947,0.99975507,41.10819294,-0.08121124,FALSE
302,2018,3,16,16.397,16.514,16.217,16.331,12728,0.99579268,41.2234008,-0.07241095,FALSE
303,2018,3,15,16.537,16.595,16.38,16.4,10377,0.99111621,43.16093316,-0.0605326,FALSE
304,2018,3,14,16.613,16.678,16.517,16.547,11143,0.99722775,47.58541672,-0.05151649,FALSE
305,2018,3,13,16.533,16.673,16.458,16.593,14769,1.00235593,49.04636346,-0.0542266,FALSE
306,2018,3,12,16.616,16.631,16.437,16.554,9746,0.99722892,47.78429252,-0.06158056,FALSE
307,2018,3,9,16.498,16.697,16.357,16.6,23738,1.00496428,49.11672915,-0.06610027,FALSE
308,2018,3,8,16.503,16.575,16.427,16.518,25300,1.00109091,46.65448775,-0.07559125,FALSE
309,2018,3,7,16.772,16.838,16.429,16.5,26611,0.98495702,46.1230745,-0.07825658,FALSE
310,2018,3,6,16.426,16.866,16.397,16.752,17771,1.01922609,52.98472382,-0.0786875,FALSE
311,2018,3,5,16.554,16.615,16.361,16.436,17791,0.99545757,43.13409148,-0.10375116,FALSE
312,2018,3,2,16.495,16.58,16.391,16.511,19301,1.00218513,45.22226672,-0.10205785,FALSE
313,2018,3,1,16.433,16.552,16.167,16.475,22101,1.00359405,44.01422897,-0.10604845,FALSE
314,2018,2,28,16.431,16.513,16.36,16.416,11476,0.99939121,42.07001207,-0.10593393,FALSE
315,2018,2,27,16.678,16.712,16.34,16.426,17412,0.9858952,42.30120957,-0.09823964,FALSE
316,2018,2,26,16.517,16.781,16.492,16.661,17129,1.0073156,48.0652179,-0.08800816,FALSE
317,2018,2,23,16.641,16.652,16.506,16.54,16011,0.99536619,44.44595327,-0.09759622,FALSE
318,2018,2,22,16.526,16.69,16.406,16.617,18075,1.00709091,46.35482911,-0.0960945,FALSE
319,2018,2,21,16.456,16.778,16.392,16.5,21979,1.00230835,42.89436056,-0.10062002,FALSE
320,2018,2,20,16.692,16.717,16.433,16.462,17853,0.98781878,41.76136419,-0.09301994,FALSE
321,2018,2,19,16.674,16.751,16.617,16.665,10169,0.99988,46.32012726,-0.07809736,FALSE
322,2018,2,16,16.872,16.956,16.624,16.667,20225,0.98808395,46.36643198,-0.07858385,FALSE
323,2018,2,15,16.856,16.985,16.648,16.868,22539,1.00089005,51.13702525,-0.07826539,FALSE
324,2018,2,14,16.564,16.935,16.378,16.853,27282,1.01689495,50.78613874,-0.09718597,FALSE
325,2018,2,13,16.576,16.691,16.459,16.573,13719,1.00120824,43.78955784,-0.11839463,FALSE
326,2018,2,12,16.351,16.625,16.331,16.553,14846,1.0127256,43.2544796,-0.11523338,FALSE
327,2018,2,9,16.423,16.464,16.191,16.345,25164,0.99549303,37.50987224,-0.107486,FALSE
328,2018,2,8,16.392,16.474,16.253,16.419,26474,1.00250336,38.80774116,-0.07485591,FALSE
329,2018,2,7,16.652,16.785,16.271,16.378,22854,0.98313224,37.69869442,-0.03965379,FALSE
330,2018,2,6,16.769,16.995,16.59,16.659,37674,0.99539914,42.61390948,0.01002825,FALSE
331,2018,2,5,16.635,16.925,16.56,16.736,24822,1.0080106,44.07615269,0.04468383,FALSE
332,2018,2,2,17.22,17.262,16.566,16.603,22848,0.96360998,40.81909008,0.080427,FALSE
333,2018,2,1,17.325,17.4,17.104,17.23,16978,0.99394289,54.78727528,0.13842026,FALSE
334,2018,1,31,17.137,17.395,17.1,17.335,22643,1.01190824,57.86649679,0.14658735,FALSE
335,2018,1,30,17.168,17.338,17.08,17.131,17823,0.99825185,53.11230988,0.14418845,FALSE
336,2018,1,29,17.426,17.486,17.112,17.161,17456,0.98569787,53.94348801,0.1598002,FALSE
337,2018,1,26,17.299,17.549,17.251,17.41,25014,1.00606761,61.34211391,0.17434756,FALSE
338,2018,1,25,17.559,17.705,17.142,17.305,29837,0.98564675,59.14815234,0.16502658,FALSE
339,2018,1,24,17.048,17.627,16.993,17.557,16128,1.02991729,67.71232011,0.16142016,FALSE
340,2018,1,23,17.002,17.101,16.751,17.047,12636,1.00193958,55.64268328,0.12881093,FALSE
341,2018,1,22,17.053,17.1,16.953,17.014,9904,0.9992952,54.62351165,0.13724336,FALSE
342,2018,1,19,16.961,17.132,16.956,17.026,9138,1.00460231,55.05060893,0.14936993,FALSE
343,2018,1,18,16.986,17.135,16.915,16.948,12226,0.99688254,52.8242527,0.16145339,FALSE
344,2018,1,17,17.202,17.297,16.996,17.001,13983,0.98866015,54.52833135,0.18246967,FALSE
345,2018,1,16,17.356,17.375,16.797,17.196,15126,0.99100968,61.28241093,0.20124362,FALSE
346,2018,1,15,17.224,17.427,17.214,17.352,9694,1.00649652,67.49260953,0.20242428,FALSE
347,2018,1,12,16.992,17.286,16.987,17.24,13593,1.014416,65.13734992,0.18510325,FALSE
348,2018,1,11,16.989,17.052,16.872,16.995,13075,1.00159123,59.12120742,0.17170654,FALSE
349,2018,1,10,16.968,17.191,16.909,16.968,14033,0.99982323,58.38634408,0.17705536,FALSE
350,2018,1,9,17.124,17.144,16.918,16.971,8797,0.99031336,58.49483636,0.18405615,FALSE
351,2018,1,8,17.236,17.266,17.043,17.137,9181,0.99535343,64.66912167,0.19000907,FALSE
352,2018,1,5,17.217,17.288,17.1,17.217,10779,0.99947753,67.87522614,0.17794157,FALSE
353,2018,1,4,17.123,17.278,16.987,17.226,10293,1.00531077,68.22858412,0.15180536,FALSE
354,2018,1,3,17.184,17.245,17.025,17.135,10481,0.99680047,66.59583905,0.11532161,FALSE
355,2018,1,2,16.975,17.208,16.938,17.19,8659,1.01469807,68.5736074,0.07634313,FALSE
356,2017,12,29,16.857,17.114,16.82,16.941,6840,1.00540059,64.09037594,0.01988196,FALSE
357,2017,12,28,16.682,16.887,16.657,16.85,5945,1.01001019,62.26347104,-0.02711948,FALSE
358,2017,12,27,16.554,16.725,16.487,16.683,5284,1.00797535,58.68133784,-0.07745049,FALSE
359,2017,12,26,16.371,16.57,16.298,16.551,5397,1.01062466,55.58703878,-0.12356098,FALSE
360,2017,12,22,16.128,16.424,16.115,16.377,5142,1.01518721,51.10505102,-0.16717747,FALSE
361,2017,12,21,16.193,16.252,16.089,16.132,4759,0.997095,43.67297975,-0.20269995,FALSE
362,2017,12,20,16.137,16.266,16.105,16.179,5182,1.00229216,44.88840177,-0.22014572,FALSE
363,2017,12,19,16.148,16.229,16.057,16.142,5879,1,43.74393601,-0.24399621,FALSE
364,2017,12,18,16.041,16.174,16.013,16.142,5175,1.00585743,43.74393601,-0.2671218,FALSE
365,2017,12,15,15.896,16.085,15.894,16.048,6679,1.00937166,41.0628827,-0.29275305,FALSE
366,2017,12,14,16.074,16.129,15.834,15.899,7740,0.98917439,36.61672884,-0.31163871,FALSE
367,2017,12,13,15.732,16.155,15.674,16.073,11352,1.02219537,39.87898443,-0.31603985,FALSE
368,2017,12,12,15.717,15.821,15.621,15.724,6250,1.00070006,27.91833554,-0.33477672,FALSE
369,2017,12,11,15.846,15.889,15.697,15.713,5165,0.99141902,27.49618058,-0.31828776,FALSE
370,2017,12,8,15.728,15.9,15.711,15.849,9616,1.00846271,29.47820823,-0.29149221,FALSE
371,2017,12,7,15.949,15.994,15.648,15.716,10370,0.9845884,24.53862751,-0.26689872,FALSE
372,2017,12,6,16.115,16.151,15.923,15.962,8777,0.99124387,27.89431258,-0.21808451,FALSE
373,2017,12,5,16.32,16.364,16.032,16.103,11451,0.98597845,30.08391139,-0.17765496,FALSE
374,2017,12,4,16.356,16.437,16.254,16.332,10767,0.99324941,34.12346839,-0.13782445,FALSE
375,2017,12,1,16.432,16.558,16.245,16.443,16528,1.00030417,36.31844286,-0.10829787,FALSE
376,2017,11,30,16.554,16.598,16.32,16.438,11470,0.99419378,36.14664317,-0.0803378,FALSE
377,2017,11,29,16.872,16.925,16.525,16.534,12271,0.98089701,37.97306418,-0.04297294,FALSE
378,2017,11,28,17.057,17.121,16.775,16.856,10012,0.98838982,45.06514453,-0.00443128,FALSE
379,2017,11,27,17.057,17.199,17.015,17.054,11812,1.00088033,50.4445862,0.0120409,FALSE
380,2017,11,24,17.092,17.162,16.978,17.039,7600,0.99649102,50.02493235,0.01273024,FALSE
381,2017,11,23,17.144,17.161,17.069,17.099,6088,0.99702624,51.64951442,0.0149522,FALSE
382,2017,11,22,16.972,17.169,16.953,17.15,10370,1.01078564,53.00824327,0.01146166,FALSE
383,2017,11,21,16.926,17.061,16.914,16.967,11543,1.00277778,48.49359382,0.00164701,FALSE
384,2017,11,20,17.318,17.318,16.846,16.92,13670,0.97758262,47.28580212,0.00772872,FALSE
385,2017,11,17,17.084,17.388,17.035,17.308,12794,1.01328962,57.64835896,0.02016424,FALSE
386,2017,11,16,16.994,17.132,16.961,17.081,10734,1.0051786,51.92479174,-0.00376228,FALSE
387,2017,11,15,17.031,17.205,16.95,16.993,14610,0.99812041,49.46641293,-0.01113376,FALSE
388,2017,11,14,17.06,17.1,16.874,17.025,10828,0.99847516,50.33554348,-0.01142051,FALSE
389,2017,11,13,16.876,17.077,16.832,17.051,8795,1.00893491,51.01175655,-0.01487857,FALSE
390,2017,11,10,16.994,17.103,16.798,16.9,12152,0.99429311,47.18543541,-0.02172317,FALSE
391,2017,11,9,17.057,17.148,16.916,16.997,14096,0.99747653,49.49127057,-0.01476885,FALSE
392,2017,11,8,16.953,17.256,16.953,17.04,11929,1.00536905,50.50725271,-0.01555415,FALSE
393,2017,11,7,17.216,17.231,16.926,16.949,11326,0.98386254,48.42674032,-0.02070842,FALSE
394,2017,11,6,16.869,17.268,16.804,17.227,11549,1.02273807,54.98333853,-0.01772048,FALSE
395,2017,11,3,17.119,17.188,16.786,16.844,13650,0.98399346,45.55275573,-0.04195447,FALSE
396,2017,11,2,17.14,17.241,17.044,17.118,18206,0.9991245,52.91698787,-0.03327926,FALSE
397,2017,11,1,16.711,17.198,16.674,17.133,17253,1.02463967,53.3554658,-0.04962064,FALSE
398,2017,10,31,16.857,16.903,16.644,16.721,8603,0.99204984,40.85625026,-0.07128372,FALSE
399,2017,10,30,16.847,16.902,16.692,16.855,9320,0.99976274,44.45386291,-0.05594773,FALSE
400,2017,10,27,16.803,16.868,16.608,16.859,14461,1.00404979,44.56262993,-0.04920328,FALSE
401,2017,10,26,16.952,17.037,16.751,16.791,12265,0.99015214,42.33542037,-0.0402865,FALSE
402,2017,10,25,16.944,17.041,16.813,16.958,13008,1.00041295,46.60531097,-0.02139583,FALSE
403,2017,10,24,17.086,17.146,16.882,16.951,9852,0.99180855,46.3948769,-0.01397689,FALSE
404,2017,10,23,17.016,17.111,16.865,17.091,11021,1.00299296,50.05877624,-0.00359159,FALSE
405,2017,10,20,17.261,17.29,16.932,17.04,12880,0.98725377,48.68805403,-0.00453848,FALSE
406,2017,10,19,17.007,17.291,16.915,17.26,13394,1.01511498,54.7020276,-0.00048831,FALSE
407,2017,10,18,17.029,17.108,16.911,17.003,9413,0.99794577,47.69361684,-0.01771172,FALSE
408,2017,10,17,17.227,17.258,16.975,17.038,10616,0.98891404,48.64538834,-0.01327016,FALSE
409,2017,10,16,17.398,17.468,17.109,17.229,10248,0.98983109,54.1180026,-0.01097173,FALSE
410,2017,10,13,17.253,17.414,17.185,17.406,9626,1.00974591,59.91856026,-0.02732578,FALSE
411,2017,10,12,17.174,17.265,17.116,17.238,7888,1.00390193,55.73719344,-0.06582385,FALSE
412,2017,10,11,17.126,17.239,17.062,17.171,9523,1.00315476,53.9584823,-0.09689849,FALSE
413,2017,10,10,16.979,17.251,16.94,17.117,9572,1.00925708,52.5308641,-0.12832977,FALSE
414,2017,10,9,16.832,16.996,16.78,16.96,6870,1.00814361,48.19413184,-0.16108273,FALSE
415,2017,10,6,16.597,16.865,16.334,16.823,13005,1.01325062,44.05253388,-0.18455894,FALSE
416,2017,10,5,16.592,16.748,16.572,16.603,8379,1.00042179,36.4804815,-0.19788953,FALSE
417,2017,10,4,16.645,16.894,16.547,16.596,9498,0.99759558,36.2254633,-0.18962582,FALSE
418,2017,10,3,16.588,16.671,16.562,16.636,7193,1.0028332,37.01397283,-0.17560741,FALSE
419,2017,10,2,16.66,16.737,16.552,16.589,9302,0.99615685,35.48172531,-0.15923324,FALSE
420,2017,9,29,16.869,16.883,16.627,16.653,10736,0.98666904,36.60776944,-0.13123228,FALSE
421,2017,9,28,16.772,16.904,16.685,16.878,10709,1.00692042,40.83874951,-0.10010041,FALSE
422,2017,9,27,16.837,16.915,16.728,16.762,12147,0.99625557,37.37365094,-0.0818179,FALSE
423,2017,9,26,17.173,17.248,16.786,16.825,12763,0.97996389,38.51118121,-0.04548178,FALSE
424,2017,9,25,16.999,17.172,16.844,17.169,12488,1.01023831,45.53887724,-0.00485668,FALSE
425,2017,9,22,16.99,17.066,16.913,16.995,8988,1.00141418,40.43341647,0.01204092,FALSE
426,2017,9,21,17.192,17.192,16.836,16.971,14742,0.98910129,39.70952347,0.05114962,FALSE
427,2017,9,20,17.308,17.403,16.971,17.158,14675,0.99104719,43.53761201,0.10276619,FALSE
428,2017,9,19,17.199,17.335,17.118,17.313,10769,1.00621876,47.02691945,0.14811291,FALSE
429,2017,9,18,17.602,17.629,17.059,17.206,10596,0.97766919,44.15810698,0.18805564,FALSE
430,2017,9,15,17.79,17.851,17.585,17.599,14482,0.98920803,54.16190605,0.24719627,FALSE
431,2017,9,14,17.79,17.806,17.606,17.791,15205,1.0010691,60.36588125,0.2790711,FALSE
432,2017,9,13,17.906,18.002,17.67,17.772,10661,0.99296011,59.94427367,0.29614666,FALSE
433,2017,9,12,17.817,17.905,17.724,17.898,11432,1.00578814,64.14613755,0.31556824,FALSE
434,2017,9,11,17.856,17.921,17.708,17.795,11493,0.99048202,62.1312185,0.32293807,FALSE
435,2017,9,8,18.112,18.215,17.941,17.966,7427,0.99073563,68.02455988,0.33813464,FALSE
436,2017,9,7,17.89,18.15,17.809,18.134,5044,1.01460303,74.46852155,0.33520176,FALSE
437,2017,9,6,17.903,17.988,17.818,17.873,5515,0.9985474,70.42716993,0.30947722,FALSE
438,2017,9,5,17.914,17.998,17.786,17.899,7313,1.00011175,71.47368382,0.29871641,FALSE
439,2017,9,4,17.821,17.927,17.786,17.897,8868,1.00976078,71.44337399,0.27798947,FALSE
440,2017,9,1,17.59,17.756,17.506,17.724,5608,1.00842057,68.7788593,0.24769451,FALSE
441,2017,8,31,17.414,17.623,17.304,17.576,6291,1.00889731,66.27945361,0.22303884,FALSE
442,2017,8,30,17.407,17.469,17.328,17.421,6137,1.00143711,63.4325841,0.20339413,FALSE
443,2017,8,29,17.526,17.653,17.294,17.396,10989,0.99730551,62.96429156,0.19114369,FALSE
444,2017,8,28,17.074,17.483,17.038,17.443,11790,1.02191107,64.40411674,0.17527286,FALSE
445,2017,8,25,16.972,17.158,16.846,17.069,8127,1.0055968,57.16665072,0.14768104,FALSE
446,2017,8,24,17.094,17.105,16.831,16.974,7125,0.99280576,55.00900737,0.14839574,FALSE
447,2017,8,23,16.99,17.105,16.922,17.097,6542,1.00606096,58.55517907,0.15682221,FALSE
448,2017,8,22,17.019,17.114,16.892,16.994,7185,0.99864841,56.36803096,0.15277277,FALSE
449,2017,8,21,16.949,17.13,16.848,17.017,7932,1.00105889,56.9916583,0.15586932,FALSE
450,2017,8,18,17.046,17.308,16.915,16.999,9006,0.99782813,56.64307163,0.15521265,FALSE
451,2017,8,17,17.129,17.179,16.995,17.036,9318,0.99433841,57.53313443,0.15394958,FALSE
452,2017,8,16,16.65,17.139,16.627,17.133,12916,1.02993688,59.82145111,0.14633091,FALSE
453,2017,8,15,17.068,17.074,16.585,16.635,12522,0.9745167,50.42046358,0.1246019,FALSE
454,2017,8,14,17.138,17.224,16.939,17.07,13782,0.99696297,62.23071861,0.14576084,FALSE
455,2017,8,11,17.133,17.206,16.898,17.122,14533,0.9996497,63.89194159,0.12635628,FALSE
456,2017,8,10,16.965,17.246,16.865,17.128,13158,1.01050147,64.07520525,0.09445655,FALSE
457,2017,8,9,16.456,16.965,16.454,16.95,13926,1.0303325,60.99303605,0.05175607,FALSE
458,2017,8,8,16.275,16.483,16.237,16.451,9336,1.01075203,49.77629188,0.01462555,FALSE
459,2017,8,7,16.294,16.304,16.135,16.276,6343,1.00073783,44.58724983,0.01782805,FALSE
460,2017,8,4,16.663,16.757,16.202,16.264,12264,0.9757034,44.22029455,0.03947446,FALSE
461,2017,8,3,16.592,16.7,16.444,16.669,8820,1.00524665,55.80098322,0.0677508,FALSE
462,2017,8,2,16.706,16.951,16.477,16.582,11920,0.99186506,53.36482251,0.06161987,FALSE
463,2017,8,1,16.835,16.857,16.61,16.718,7845,0.99346328,58.00568684,0.06175645,FALSE
464,2017,7,31,16.776,16.883,16.68,16.828,6981,1.00633895,62.05907501,0.04718524,FALSE
465,2017,7,28,16.589,16.76,16.525,16.722,9153,1.00886878,59.52846144,0.01670074,FALSE
466,2017,7,27,16.66,16.825,16.56,16.575,14443,0.9956749,55.7257256,-0.01165875,FALSE
467,2017,7,26,16.479,16.701,16.308,16.647,15909,1.00866457,58.213438,-0.03271893,FALSE
468,2017,7,25,16.489,16.624,16.248,16.504,13165,1.0009704,54.46445158,-0.06645437,FALSE
469,2017,7,24,16.529,16.598,16.429,16.488,10187,0.99848604,54.03600742,-0.09398645,FALSE
470,2017,7,21,16.309,16.526,16.308,16.513,10728,1.01102063,54.7838873,-0.12613123,FALSE
471,2017,7,20,16.275,16.423,16.145,16.333,15704,1.00288591,50.17327326,-0.16787047,FALSE
472,2017,7,19,16.294,16.373,16.162,16.286,9710,0.99981583,48.91016458,-0.20037591,FALSE
473,2017,7,18,16.127,16.337,16.098,16.289,14652,1.01142502,48.98376313,-0.23416464,FALSE
474,2017,7,17,16.009,16.204,15.974,16.105,12659,1.00763311,44.20184881,-0.27419078,FALSE
475,2017,7,14,15.718,16.082,15.616,15.983,16433,1.01718322,40.78452685,-0.30255591,FALSE
476,2017,7,13,15.926,15.988,15.702,15.713,16355,0.98681153,32.25864706,-0.3219375,FALSE
477,2017,7,12,15.865,16.032,15.759,15.923,18969,1.00428887,36.00239154,-0.31450183,FALSE
478,2017,7,11,15.661,15.859,15.463,15.855,19835,1.01206434,33.68844016,-0.32181844,FALSE
479,2017,7,10,15.629,15.744,15.189,15.666,21577,1.00506833,26.86360371,-0.31955248,FALSE
480,2017,7,7,16.079,16.184,14.352,15.587,30339,0.97254633,23.82046371,-0.29276861,FALSE
481,2017,7,6,16.084,16.107,15.943,16.027,14832,0.99614644,30.3520239,-0.24628056,FALSE
482,2017,7,5,16.085,16.225,15.889,16.089,17402,1.00093318,31.48149844,-0.22816264,FALSE
483,2017,7,4,16.179,16.212,16.052,16.074,10049,0.9970227,30.90385815,-0.20803159,FALSE
484,2017,7,3,16.651,16.652,16.11,16.122,15025,0.96986104,31.69790378,-0.17778386,FALSE
485,2017,6,30,16.623,16.706,16.521,16.623,15553,0.99975943,42.20905193,-0.14147809,FALSE
486,2017,6,29,16.811,16.904,16.607,16.627,16883,0.9897613,42.31307551,-0.14409177,FALSE
487,2017,6,28,16.661,16.868,16.651,16.799,16235,1.00785937,46.93127062,-0.14573916,FALSE
488,2017,6,27,16.608,16.757,16.534,16.668,15348,1.00470163,42.49230468,-0.16323472,FALSE
489,2017,6,26,16.736,16.78,16.272,16.59,16736,0.99180965,39.7037979,-0.1698529,FALSE
490,2017,6,23,16.556,16.8,16.555,16.727,11170,1.01038961,43.11336246,-0.16788771,FALSE
491,2017,6,22,16.479,16.684,16.443,16.555,16016,1.00601604,36.78469461,-0.1768865,FALSE
492,2017,6,21,16.457,16.542,16.357,16.456,13418,0.99927131,32.78829394,-0.16828661,FALSE
493,2017,6,20,16.518,16.645,16.405,16.468,14070,0.9981211,33.02327251,-0.14478221,FALSE
494,2017,6,19,16.703,16.716,16.485,16.499,13786,0.98820077,33.60091118,-0.11389795,FALSE
495,2017,6,16,16.772,16.836,16.657,16.696,14013,0.99701421,37.46832135,-0.07597807,FALSE
496,2017,6,15,16.925,17.089,16.658,16.746,25605,0.99118082,38.51303191,-0.04653156,FALSE
497,2017,6,14,16.835,17.37,16.813,16.895,33011,1.00368324,41.73293064,-0.01336118,FALSE
498,2017,6,13,16.979,16.982,16.732,16.833,16373,0.99245328,39.78784183,0.01399971,FALSE
499,2017,6,12,17.226,17.238,16.912,16.961,18951,0.98587538,42.50817647,0.05503125,FALSE
500,2017,6,9,17.49,17.52,17.181,17.204,20645,0.9866942,48.33367941,0.09356924,FALSE
501,2017,6,8,17.606,17.691,17.298,17.436,24453,0.99175246,55.01809648,0.1166549,FALSE
502,2017,6,7,17.702,17.736,17.519,17.581,16701,0.99305242,59.81930273,0.12080198,FALSE
503,2017,6,6,17.563,17.752,17.528,17.704,17077,1.0088899,64.23466882,0.10957441,FALSE
504,2017,6,5,17.558,17.655,17.503,17.548,14063,1.00034204,60.82966622,0.0811265,FALSE
505,2017,6,2,17.299,17.585,17.134,17.542,22597,1.01475097,60.6960271,0.05952023,FALSE
506,2017,6,1,17.327,17.384,17.011,17.287,20787,0.99780664,54.58067827,0.03168794,FALSE
507,2017,5,31,17.401,17.431,17.242,17.325,19165,0.99574688,55.7816559,0.02166654,FALSE
508,2017,5,30,17.441,17.473,17.219,17.399,18045,0.99959784,58.09310326,0.00469134,FALSE
509,2017,5,29,17.361,17.447,17.324,17.406,4013,1.00374834,58.30532136,-0.02457796,FALSE
510,2017,5,26,17.157,17.389,17.109,17.341,17801,1.01084232,56.94929298,-0.06229146,FALSE
511,2017,5,25,17.225,17.268,17.137,17.155,14674,0.99587832,52.87703112,-0.10290337,FALSE
512,2017,5,24,17.064,17.237,16.903,17.226,21370,1.00943452,54.71143183,-0.13430397,FALSE
513,2017,5,23,17.16,17.31,17.039,17.065,21831,0.99463776,51.14247358,-0.17965814,FALSE
514,2017,5,22,16.884,17.214,16.85,17.157,21010,1.01743462,53.37431032,-0.21854061,FALSE
515,2017,5,19,16.588,16.881,16.581,16.863,21963,1.0171301,46.43829755,-0.27435728,FALSE
516,2017,5,18,16.918,16.961,16.443,16.579,30382,0.98106397,38.19075905,-0.31167446,FALSE
517,2017,5,17,16.849,17.042,16.774,16.899,25699,1.00255102,45.52523583,-0.32585493,FALSE
518,2017,5,16,16.647,16.874,16.625,16.856,14424,1.01346801,44.18779738,-0.37179649,FALSE
519,2017,5,15,16.487,16.822,16.428,16.632,16479,1.00989738,36.66622381,-0.42064848,FALSE
520,2017,5,12,16.344,16.49,16.316,16.469,12407,1.00777139,30.32117019,-0.4540756,FALSE
521,2017,5,11,16.194,16.397,16.18,16.342,11680,1.00876543,24.87601903,-0.47353965,FALSE
522,2017,5,10,16.196,16.35,16.15,16.2,13508,1.00055586,18.24262207,-0.47856411,FALSE
523,2017,5,9,16.271,16.32,16.066,16.191,11893,0.99710555,17.81553482,-0.46355802,FALSE
524,2017,5,8,16.311,16.455,16.236,16.238,14403,0.9938793,18.27855747,-0.43674578,FALSE
525,2017,5,5,16.336,16.52,16.231,16.338,19515,1.00079632,19.2679205,-0.40095639,FALSE
526,2017,5,4,16.473,16.639,16.213,16.325,21595,0.99095544,18.73695596,-0.35962584,FALSE
527,2017,5,3,16.857,16.887,16.411,16.474,22738,0.97826603,20.14719313,-0.30031848,FALSE
528,2017,5,2,16.867,17.005,16.793,16.84,13266,0.99928792,24.32276774,-0.23542336,FALSE
529,2017,5,1,17.237,17.24,16.802,16.852,13642,0.9786295,24.47721463,-0.18643469,FALSE
530,2017,4,28,17.265,17.423,17.171,17.22,17072,0.9976247,29.88016622,-0.12241739,FALSE
531,2017,4,27,17.488,17.498,17.245,17.261,20972,0.9862865,30.5784565,-0.0763965,FALSE
532,2017,4,26,17.595,17.656,17.327,17.501,27002,0.99460105,35.02794803,-0.02072044,FALSE
533,2017,4,25,17.95,18.011,17.562,17.596,19340,0.98093433,37.00723682,0.02620748,FALSE
534,2017,4,24,17.87,17.943,17.645,17.938,24504,1.00005575,45.62550414,0.07605065,FALSE
535,2017,4,21,18.034,18.057,17.818,17.937,19452,0.99440071,45.59110145,0.10374065,FALSE
536,2017,4,20,18.167,18.239,17.876,18.038,22588,0.9938292,48.46704555,0.13767603,FALSE
537,2017,4,19,18.304,18.338,18.104,18.15,17097,0.9916949,51.83391547,0.1687037,FALSE
538,2017,4,18,18.431,18.442,18.08,18.302,20352,0.99375577,56.80695841,0.1944488,FALSE
