,Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA,newColumn
972,2015,8,17,15.280999999999999,15.42,15.227,15.34,23748,1.00524246,55.94650897,0.0140074,17.089121820000003
975,2015,8,12,15.367,15.606,15.175,15.545,44366,1.01171494,62.90612607,-0.06178842,12.14057928
976,2015,8,11,15.27,15.42,15.107999999999999,15.365,53165,1.00780533,59.14379799,-0.12189629,11.08585863
977,2015,8,10,14.837,15.412,14.75,15.245999999999999,32770,1.02853673,56.43097081,-0.17851547,10.285367299999999
978,2015,8,7,14.687999999999999,15.035,14.614,14.823,28063,1.01036058,44.20194291,-0.23606919,7.072524059999999
979,2015,8,6,14.61,14.780999999999999,14.539000000000001,14.671,13462,1.00506953,38.43615994,-0.26302584,6.030417180000001
981,2015,8,4,14.497,14.68,14.39,14.605,21685,1.00516173,35.59446658,-0.28582864,4.02064692
983,2015,7,31,14.758,15.011,14.555,14.779000000000002,25233,1.00189818,37.96091353,-0.2886984,31.058843579999998
985,2015,7,29,14.696,14.927,14.625,14.817,23287,1.00857668,38.33469266,-0.31906217,29.24872372
986,2015,7,28,14.575,14.73,14.555,14.690999999999999,18029,1.00892796,33.77142867,-0.33878347,28.24998288
988,2015,7,24,14.68,14.745,14.384,14.687000000000001,37277,1.00081772,30.83542742,-0.33739005,24.01962528
991,2015,7,21,14.693,14.977,14.664000000000001,14.835999999999999,23245,1.00938903,33.04018179,-0.31859651,21.197169629999998
998,2015,7,10,15.38,15.675,15.363,15.578,18549,1.01241308,43.91098435,-0.24627846,10.1241308
999,2015,7,9,15.126,15.561,15.013,15.387,31469,1.01725506,38.37458142,-0.26803392,9.155295540000001
1000,2015,7,8,15.022,15.259,14.755,15.126,38962,1.00531703,29.55094742,-0.27245584,8.04253624
1002,2015,7,6,15.728,15.845999999999998,15.522,15.72,18423,1.00743399,39.77886067,-0.20404269,6.04460394
1004,2015,7,2,15.526,15.788,15.484000000000002,15.671,19654,1.00726314,36.25439481,-0.21213254,2.01452628
1009,2015,6,25,15.865,15.95,15.765999999999998,15.84,14834,1.002976,37.69012004,-0.18474329,25.0744
1012,2015,6,22,16.07,16.254,16.012,16.17,15420,1.00678663,45.19513924,-0.15666671,22.14930586
1014,2015,6,18,16.081,16.444000000000003,16.046,16.134,24255,1.00329581,43.10925111,-0.17710997,18.059324580000002
1015,2015,6,17,15.998,16.259,15.914000000000001,16.081,21465,1.00644636,41.1826659,-0.18897454,17.109588119999998
1017,2015,6,15,15.919,16.267,15.847999999999999,16.065,20474,1.00689439,39.36386545,-0.1915677,15.103415850000001
1020,2015,6,10,15.935,16.229,15.931,16.011,22674,1.00319549,36.41567179,-0.16314687,10.031954899999999
1026,2015,6,2,16.74,16.849,16.623,16.73,25783,1.00083752,49.59010524,0.06617408,2.00167504
1028,2015,5,29,16.649,16.823,16.639,16.726,19468,1.00257747,49.47205239,0.09889862,29.074746630000003
1029,2015,5,28,16.65,16.769000000000002,16.531,16.683,22184,1.00065979,48.5539251,0.12000482,28.01847412
1032,2015,5,25,17.011,17.167,16.994,17.105,9404,1.0018743,56.72797758,0.22692248,25.0468575
1034,2015,5,21,17.074,17.239,16.999000000000002,17.136,21590,1.00222248,57.46903303,0.2449,21.046672079999997
1035,2015,5,20,17.077,17.272000000000002,16.935,17.098,27016,1.00363935,56.92824441,0.24770026,20.072787
1037,2015,5,18,17.532,17.758,17.457,17.702,22265,1.01322191,69.74755207,0.25909621,18.23799438
1038,2015,5,15,17.430999999999997,17.561,17.185,17.471,25919,1.00454232,67.17121218,0.19716035,15.068134800000001
1039,2015,5,14,17.114,17.563,17.055,17.392,30390,1.02065728,66.2587082,0.13875988,14.28920192
1040,2015,5,13,16.494,17.209,16.48,17.04,33865,1.03122731,61.8740986,0.07024495,13.40595503
1041,2015,5,12,16.276,16.582,16.133,16.524,23319,1.01461378,53.68094103,0.01761324,12.175365359999999
1043,2015,5,8,16.312,16.541,16.256,16.457,14806,1.00876548,52.53882274,0.00789953,8.07012384
1046,2015,5,5,16.39,16.699,16.336,16.531,12862,1.00854127,54.20815018,-0.01966613,5.0427063500000004
1047,2015,5,4,16.134,16.739,16.119,16.391,12913,1.01555143,51.74600543,-0.0453673,4.06220572
1051,2015,4,28,16.375,16.682000000000002,16.301,16.634,15247,1.01538274,56.25765498,-0.08679285,28.43071672
1052,2015,4,27,15.735999999999999,16.476,15.714,16.382,12619,1.04224456,52.04559409,-0.13703626,28.14060312
1054,2015,4,23,15.78,15.943,15.741,15.87,10131,1.00557597,39.87792329,-0.14994103,23.12824731
1056,2015,4,21,15.958,16.19,15.894,16.007,9629,1.00313342,41.37009548,-0.10081991,21.065801819999997
1060,2015,4,15,16.153,16.391,16.063,16.317999999999998,11675,1.00996472,46.72568752,-0.02560897,15.1494708
1063,2015,4,10,16.182000000000002,16.666,16.16,16.449,11220,1.01725417,48.28903656,0.04693521,10.1725417
1067,2015,4,6,16.999000000000002,17.3,16.922,16.948,12024,1.01157932,58.43373413,0.14245,6.06947592
1069,2015,4,1,16.619,17.072,16.505,16.945999999999998,13851,1.01832823,59.54924482,0.12973142,1.01832823
1073,2015,3,26,16.922,17.383,16.898,17.074,17061,1.00796977,64.95974369,0.07954275,26.207214020000002
1076,2015,3,23,16.779,17.072,16.6,16.963,14894,1.01714937,63.4623892,-0.09919518,23.39443551
1077,2015,3,20,16.119,16.875999999999998,16.078,16.677,14646,1.03500279,59.28071648,-0.18918757,20.7000558
1078,2015,3,19,15.942,16.177,15.806,16.113,16465,1.01167828,48.48435481,-0.27217877,19.22188732
1079,2015,3,18,15.532,16.092,15.444,15.927,14968,1.02404681,43.93193822,-0.31672131,18.43284258
1081,2015,3,16,15.568,15.762,15.492,15.622,9715,1.00301766,34.0039323,-0.34936981,16.04828256
1083,2015,3,12,15.502,15.693,15.432,15.58,11294,1.00613497,32.58114661,-0.34199667,12.07361964
1091,2015,3,2,16.605999999999998,16.702,16.548,16.692,419,1.00711958,48.18947452,-0.15796936,2.01423916
1092,2015,2,27,16.525,16.68,16.4,16.574,3980,1.0017528,45.70489115,-0.17840597,27.0473256
1093,2015,2,26,16.514,16.875,16.499000000000002,16.545,4214,1.00006044,45.1041234,-0.18988096,26.00157144
1094,2015,2,25,16.295,16.66,16.28,16.544,4108,1.01684081,45.08466725,-0.1988126,25.421020249999998
1096,2015,2,23,16.236,16.585,16.08,16.309,4966,1.0057971,40.16809799,-0.18703631,23.133333300000004
1102,2015,2,13,16.84,17.425,16.83,17.34,19300,1.03030303,53.58775199,0.0102715,13.39393939
1103,2015,2,12,16.79,17.04,16.61,16.83,17730,1.00327869,45.47117862,-0.01042047,12.039344279999998
1106,2015,2,9,16.77,17.141,16.685,16.97,29133,1.01616766,47.20327233,0.08805637,9.145508940000001
1109,2015,2,4,17.315,17.658,17.176,17.375999999999998,33638,1.00468343,52.68357161,0.22799351,4.01873372
1110,2015,2,3,17.236,17.746,17.083,17.295,38611,1.00523104,51.5376318,0.25369518,3.01569312
1112,2015,1,30,16.980999999999998,17.323,16.820999999999998,17.246,32288,1.01728308,50.84687535,0.3436744,30.518492399999996
1115,2015,1,27,17.910999999999998,18.22,17.83,18.07,15373,1.00780814,64.9388704,0.51107781,27.21081978
1118,2015,1,22,18.13,18.479,17.919,18.328,38247,1.01086537,71.54702498,0.48096479,22.23903814
1119,2015,1,21,17.985,18.486,17.919,18.131,41920,1.00761365,69.89163973,0.42422742,21.159886649999997
1120,2015,1,20,17.711,18.027,17.623,17.994,40090,1.01672505,68.71631195,0.3656975,20.334501
1122,2015,1,16,16.965,17.839000000000002,16.895,17.808,29199,1.05037159,68.05353163,0.24106546,16.80594544
1123,2015,1,15,16.848,17.23,16.701,16.954,53730,1.00605269,59.1597368,0.15161973,15.090790349999999
1125,2015,1,13,16.604,17.201,16.569000000000003,17.057000000000002,35219,1.02920413,61.51621752,0.09326181,13.379653690000001
1126,2015,1,12,16.493,16.683,16.429000000000002,16.573,26426,1.00454601,55.32452411,0.03409459,12.05455212
1127,2015,1,9,16.369,16.627,16.207,16.498,26039,1.00818871,54.2657471,0.00735978,9.07369839
1129,2015,1,7,16.554000000000002,16.645,16.3,16.53,24317,1.00012101,54.98251879,-0.03925449,7.00084707
1130,2015,1,6,16.163,16.715,16.13,16.528,28776,1.02138178,54.95762247,-0.08113844,6.12829068
1131,2015,1,5,15.808,16.269000000000002,15.645,16.182000000000002,32171,1.02788541,50.56582086,-0.13321376,5.13942705
1132,2015,1,2,15.709000000000001,16.076,15.54,15.743,25796,1.00241961,44.15006521,-0.16251406,2.00483922
1134,2014,12,30,15.815,16.476,15.759,16.305,23333,1.03209267,51.52491216,-0.1344225,30.962780099999996
1136,2014,12,26,15.795,16.315,15.765,16.088,5770,1.02074741,47.6448801,-0.16140155,26.53943266
1138,2014,12,23,15.662,15.898,15.567,15.762,16552,1.0052937,41.69705005,-0.1623017,23.121755099999998
1140,2014,12,19,15.889000000000001,16.107,15.838,16.084,23836,1.01316535,45.47400914,-0.10233804,19.25014165
1141,2014,12,18,15.753,16.227999999999998,15.74,15.875,28046,1.00755268,41.82164324,-0.09328732,18.13594824
1142,2014,12,17,15.745999999999999,16.055,15.62,15.755999999999998,34426,1.00203511,39.68561185,-0.0590984,17.03459687
1146,2014,12,11,17.04,17.217,16.93,17.098,30765,1.00181637,60.18632555,0.09754999,11.01998007
1148,2014,12,9,16.358,17.21,16.285,17.085,11891,1.04418775,60.10964007,0.00660801,9.397689750000001
1149,2014,12,8,16.262999999999998,16.430999999999997,16.160999999999998,16.362000000000002,11678,1.00392686,49.54142807,-0.05909606,8.03141488
1151,2014,12,4,16.416,16.669,16.375999999999998,16.46,29165,1.00249711,51.0914716,-0.07295442,4.00998844
1153,2014,12,2,16.462,16.526,16.077,16.468,34754,1.00054681,51.19540371,-0.11553129,2.00109362
1154,2014,12,1,15.395,16.8,14.225999999999999,16.459,41570,1.06303688,51.07185733,-0.14620244,1.06303688
1158,2014,11,25,16.485,16.730999999999998,16.485,16.685,16378,1.01231647,55.07881958,-0.1580068,25.307911750000002
1159,2014,11,24,16.398,16.502,16.279,16.482,22223,1.00273773,50.91258118,-0.21174427,24.06570552
1160,2014,11,21,16.28,16.629,16.125999999999998,16.437,23843,1.01038849,49.95722317,-0.25658381,21.218158289999998
1161,2014,11,20,16.159000000000002,16.348,15.978,16.268,35158,1.00799306,46.31345337,-0.30550142,20.1598612
1163,2014,11,18,16.153,16.425,16.1,16.194000000000003,24540,1.00241411,44.34737788,-0.38017312,18.04345398
1165,2014,11,14,15.661,16.4,15.285,16.305999999999997,15499,1.04171724,45.95946645,-0.46865672,14.58404136
1168,2014,11,11,15.616,15.899000000000001,15.470999999999998,15.715,28724,1.00672646,31.10702356,-0.55388297,11.07399106
1170,2014,11,7,15.425999999999998,15.835,15.065,15.792,13977,1.0240581,30.30922057,-0.54828957,7.1684067
1171,2014,11,6,15.366,15.472999999999999,15.235999999999999,15.421,16584,1.00567367,19.9773831,-0.54428324,6.034042019999999
1174,2014,11,3,16.127,16.242,15.918,16.157,22313,1.00024763,24.37391005,-0.37463368,3.00074289
1178,2014,10,28,17.142,17.416,17.123,17.236,20391,1.0067169,41.11101104,-0.2335094,28.1880732
1180,2014,10,24,17.215,17.363,17.142,17.206,16392,1.00046517,38.95688348,-0.24978094,24.01116408
1181,2014,10,23,17.183,17.258,17.049,17.198,17514,1.00157242,38.69865312,-0.25786432,23.03616566
1183,2014,10,21,17.418,17.665,17.366,17.512,24472,1.00389819,44.95903888,-0.26437454,21.081861989999997
1184,2014,10,20,17.322,17.529,17.264,17.444000000000003,17697,1.01148092,42.98439243,-0.2962168,20.2296184
1187,2014,10,15,17.348,17.79,17.01,17.44,40531,1.0042612,40.73051748,-0.36159971,15.063918
1189,2014,10,13,17.335,17.579,17.266,17.464000000000002,27088,1.00541163,40.3763269,-0.42153646,13.07035119
1190,2014,10,10,17.309,17.38,17.185,17.37,14954,1.00144134,37.74608743,-0.46084159,10.014413399999999
1192,2014,10,8,17.178,17.455,17.04,17.355,17337,1.01106904,37.21263651,-0.52825412,8.08855232
1194,2014,10,6,16.8,17.345,16.735,17.315,14806,1.03004164,34.26958927,-0.5829147,6.18024984
1197,2014,10,1,16.952,17.42,16.859,17.156,31248,1.01215339,22.10960245,-0.5844286,1.01215339
1200,2014,9,26,17.494,17.72,17.435,17.618,14158,1.0061679,20.38763178,-0.51896939,26.160365399999996
1203,2014,9,23,17.695999999999998,17.987000000000002,17.613,17.776,28305,1.00287729,17.91630392,-0.46333643,23.066177670000002
1208,2014,9,16,18.605999999999998,18.865,18.59,18.7,13467,1.00241222,28.52999764,-0.32113042,16.03859552
1209,2014,9,15,18.555999999999997,18.685,18.51,18.655,21591,1.00225649,26.22708075,-0.32297002,15.033847349999998
1213,2014,9,9,19.000999999999998,19.12,18.852,19.039,27853,1.00152551,32.18024371,-0.276827,9.01372959
1215,2014,9,5,18.999000000000002,19.213,18.98,19.172,16416,1.00730311,34.40178028,-0.27526481,5.036515550000001
1217,2014,9,3,19.146,19.236,19.095,19.157,20875,1.00067906,30.26380851,-0.27393583,3.00203718
1221,2014,8,28,19.404,19.88,19.4,19.48,21702,1.00226384,37.39882033,-0.27595819,28.06338752
1222,2014,8,27,19.329,19.487000000000002,19.302,19.436,17337,1.00465212,35.54078446,-0.29121602,27.12560724
1223,2014,8,26,19.333,19.671,19.319000000000003,19.346,19248,1.00082773,31.68988909,-0.3019747,26.02152098
1227,2014,8,20,19.404,19.58,19.4,19.457,17207,1.00231815,33.33511348,-0.28409112,20.046363
1229,2014,8,18,19.54,19.680999999999997,19.458,19.601,15835,1.00235234,34.92803208,-0.25151353,18.04234212
1231,2014,8,14,19.78,19.967,19.78,19.86,9788,1.0030303,38.87904964,-0.21483277,14.042424200000001
1234,2014,8,11,19.875,20.084,19.827,19.993,16985,1.00619024,40.58397372,-0.18967971,11.06809264
1237,2014,8,6,19.734,20.099,19.734,20.015,21534,1.01326381,39.5510875,-0.13991555,6.07958286
1242,2014,7,30,20.526999999999997,20.656999999999996,20.445999999999998,20.585,24604,1.00160568,47.78440541,0.03900498,30.048170399999997
1245,2014,7,25,20.323,20.741,20.29,20.706999999999997,17963,1.01704322,50.13096673,0.10903782,25.426080499999998
1248,2014,7,22,20.87,21.049,20.72,20.929000000000002,23316,1.00090866,55.66131669,0.20840121,22.019990519999997
1249,2014,7,21,20.831,21.085,20.784000000000002,20.91,13005,1.00278151,55.24601644,0.22616235,21.058411709999998
1251,2014,7,17,20.723000000000003,21.221,20.69,21.12,25376,1.01817481,61.1856074,0.27698789,17.308971770000003
1252,2014,7,16,20.67,20.804000000000002,20.558000000000003,20.743000000000002,20862,1.00387165,53.05913353,0.2833384,16.0619464
1255,2014,7,11,21.362,21.479,21.338,21.421999999999997,14452,1.00201132,79.82886496,0.42635588,11.02212452
1256,2014,7,10,21.045,21.554000000000002,21.035,21.379,23851,1.01317473,79.22721391,0.42260304,10.1317473
1257,2014,7,9,21.005,21.214000000000002,20.975,21.101,25595,1.00399676,74.69624636,0.41604428,9.03597084
1262,2014,7,2,20.99,21.267,20.897,21.135,20716,1.00623691,79.17324605,0.47812914,2.01247382
1263,2014,7,1,20.991999999999997,21.203000000000003,20.98,21.004,22030,1.00019048,77.45849204,0.47222527,1.00019048
1264,2014,6,30,20.93,21.095,20.745,21.0,19087,1.00291322,77.40574693,0.47115923,30.087396599999998
1266,2014,6,26,20.975,21.101,20.78,21.081999999999997,24773,1.00342694,82.80900272,0.45285979,26.08910044
1267,2014,6,25,20.87,21.144000000000002,20.686,21.01,24948,1.0050708,82.13570315,0.41832007,25.126769999999997
1268,2014,6,24,20.86,21.138,20.781,20.904,23113,1.00220539,81.1251001,0.37548108,24.05292936
1269,2014,6,23,20.811999999999998,20.91,20.717,20.858,20463,1.00057565,80.68478715,0.32613414,23.01323995
1270,2014,6,20,20.735,20.96,20.561999999999998,20.846,29912,1.00365912,80.57501906,0.26308936,20.0731824
1271,2014,6,19,19.863,20.905,19.814,20.77,19524,1.04513662,79.9033618,0.18001636,19.85759578
1272,2014,6,18,19.717,19.895,19.651,19.873,19680,1.00755425,67.64089793,0.07910476,18.1359765
1273,2014,6,17,19.629,19.725,19.44,19.724,21793,1.00407249,64.27897819,0.04048517,17.06923233
1275,2014,6,13,19.497,19.71,19.467,19.664,10527,1.00841026,63.12818733,-0.03046735,13.10933338
1276,2014,6,12,19.165,19.554000000000002,19.148,19.5,25463,1.01668405,59.13124965,-0.0783184,12.2002086
1277,2014,6,11,19.155,19.322,19.14,19.18,19518,1.00020859,49.14255114,-0.12155638,11.002294489999999
1278,2014,6,10,19.029,19.232,18.965,19.176,19957,1.00661417,48.99786356,-0.14239386,10.0661417
1279,2014,6,9,19.014,19.178,18.98,19.05,12557,1.00257881,44.36847645,-0.1665116,9.023209289999999
1281,2014,6,5,18.784000000000002,19.129,18.687,19.023,19412,1.01240021,43.092039,-0.19423092,5.06200105
1282,2014,6,4,18.78,18.875,18.73,18.79,15321,1.00015968,33.75591032,-0.20920129,4.00063872
1283,2014,6,3,18.747,18.916,18.713,18.787,23071,1.00266852,33.62572132,-0.20154236,3.00800556
1286,2014,5,29,19.015,19.083,18.78,19.012999999999998,26226,1.00031567,37.18531461,-0.13640984,29.00915443
1291,2014,5,22,19.378,19.799,19.339000000000002,19.479,27648,1.00464181,48.63616752,-0.0872141,22.102119820000002
1292,2014,5,21,19.38,19.477999999999998,19.254,19.389,24044,1.00005158,46.01311932,-0.09921051,21.001083180000002
1293,2014,5,20,19.303,19.437,19.215,19.387999999999998,30923,1.00253374,45.98465907,-0.10391561,20.050674800000003
1297,2014,5,14,19.495,19.965,19.482,19.762999999999998,17787,1.01276007,54.12894288,-0.1152583,14.178640979999999
1299,2014,5,12,19.131,19.637999999999998,19.02,19.517,23851,1.01991012,48.38058469,-0.17724991,12.23892144
1304,2014,5,5,19.462,19.705,19.436,19.586,33166,1.00621629,47.23336087,-0.20566795,5.03108145
1305,2014,5,2,18.831,19.665,18.831,19.465,23613,1.02393477,44.17042127,-0.23296863,2.04786954
1310,2014,4,25,19.641,19.785999999999998,19.498,19.68,26457,1.00244499,43.87524945,-0.21537306,25.06112475
1311,2014,4,24,19.414,19.897000000000002,18.925,19.632,28339,1.01039629,42.3121122,-0.23542259,24.249510960000002
1312,2014,4,23,19.374000000000002,19.531,19.37,19.43,19692,1.00154639,35.26689151,-0.25270149,23.035566969999998
1317,2014,4,16,19.55,19.799,19.326,19.639,28545,1.00250128,38.66487472,-0.22151658,16.04002048
1321,2014,4,10,19.846,20.372,19.844,20.017,27734,1.00785459,45.38172043,-0.22957319,10.0785459
1323,2014,4,8,19.855,20.158,19.84,20.02,23277,1.00861504,44.52286521,-0.25956321,8.06892032
1325,2014,4,4,19.808,20.208,19.774,19.94,33610,1.00585149,41.92366964,-0.29021891,4.02340596
1327,2014,4,2,19.724,20.12,19.724,19.96,18092,1.01114488,41.29974018,-0.30792612,2.02228976
1330,2014,3,28,19.711,19.904,19.61,19.815,33254,1.00732042,37.03291295,-0.29300774,28.204971760000003
1333,2014,3,25,19.891,20.189,19.883,19.94,40654,1.00226187,36.88963305,-0.17573809,25.056546750000003
1335,2014,3,21,20.317,20.557,20.242,20.305,21525,1.00321146,40.83602163,-0.05784948,21.06744066
1340,2014,3,14,21.19,21.756,21.105999999999998,21.415,26293,1.0137758,56.97949706,0.15980833,14.1928612
1342,2014,3,12,20.868000000000002,21.395,20.791,21.266,31917,1.02279723,55.21077429,0.15898081,12.273566759999998
1343,2014,3,11,20.822,21.287,20.63,20.791999999999998,22893,1.00038491,47.65112802,0.15702917,11.00423401
1346,2014,3,6,21.17,21.611,21.064,21.443,21135,1.01418909,58.68463767,0.30912141,6.085134539999999
1349,2014,3,3,21.305,21.698,21.198,21.401,29389,1.01248995,58.95206349,0.39434954,3.03746985
1351,2014,2,27,21.208000000000002,21.465999999999998,20.976,21.247,27341,1.00127238,57.226549,0.46178552,27.03435426
1354,2014,2,24,21.87,22.16,21.5,21.96,10341,1.00687758,72.1126571,0.54536903,24.16506192
1356,2014,2,20,21.54,21.89,21.38,21.81,10454,1.013947,70.72337006,0.48312007,20.27894
1358,2014,2,18,21.78,21.97,21.3,21.91,10102,1.00458505,76.92268634,0.39985833,18.0825309
1359,2014,2,17,21.45,21.96,21.45,21.81,8539,1.01583605,76.19497307,0.30729955,17.269212850000002
1360,2014,2,14,20.46,21.47,20.44,21.47,10771,1.04833984,73.56299995,0.19487291,14.67675776
1361,2014,2,13,20.22,20.52,20.12,20.48,7628,1.01285856,62.28994838,0.08315929,13.16716128
1363,2014,2,11,20.05,20.28,19.92,20.22,10602,1.00797607,57.91345736,0.01117151,11.08773677
1364,2014,2,10,19.98,20.28,19.97,20.06,7118,1.00249875,55.15165494,-0.02599403,10.0249875
1365,2014,2,7,19.92,20.09,19.76,20.01,6968,1.00300752,54.28107082,-0.05676178,7.02105264
1366,2014,2,6,19.85,20.15,19.84,19.95,5669,1.00402617,53.27029719,-0.09011607,6.02415702
1367,2014,2,5,19.46,20.27,19.44,19.87,7201,1.02054443,51.95519861,-0.12526841,5.10272215
1368,2014,2,4,19.32,19.51,19.26,19.47,5329,1.00776398,44.73401237,-0.16016803,4.03105592
1369,2014,2,3,19.12,19.63,19.07,19.32,7169,1.00940439,41.68181416,-0.16165565,3.02821317
1372,2014,1,29,19.55,19.96,19.46,19.72,8705,1.00869565,46.305074,-0.05317442,29.25217385
1376,2014,1,23,19.75,20.3,19.62,20.01,9590,1.01213961,50.44984206,0.02301205,23.27921103
1379,2014,1,20,20.25,20.41,20.24,20.29,4761,1.00098668,55.23443257,0.07189581,20.019733600000002
1380,2014,1,17,20.08,20.41,19.94,20.27,7326,1.00895968,54.92223877,0.05604303,17.15231456
1384,2014,1,13,20.13,20.45,19.94,20.38,9007,1.01393035,56.95184589,-0.01413309,13.181094550000001
1385,2014,1,10,19.54,20.24,19.52,20.1,10131,1.02760736,53.30028552,-0.06471655,10.2760736
1386,2014,1,9,19.53,19.71,19.39,19.56,8429,1.00204918,44.93568425,-0.09982902,9.01844262
1390,2014,1,3,19.98,20.3,19.97,20.14,9766,1.00750375,53.539829,-0.11205467,3.02251125
1391,2014,1,2,20.04,20.21,19.86,19.99,7512,1.01885831,51.49895997,-0.15787879,2.03771662
1392,2013,12,31,19.57,19.81,18.61,19.62,9746,1.00306748,46.07314187,-0.19879788,31.09509188
1394,2013,12,27,19.75,20.1,19.74,20.03,7283,1.01520527,51.57717378,-0.21617747,27.410542290000002
1395,2013,12,26,19.48,20.03,19.41,19.73,5492,1.01544004,47.11442009,-0.26818367,26.40144104
1397,2013,12,23,19.38,19.52,19.26,19.43,7777,1.00309757,42.16494362,-0.3059629,23.07124411
1398,2013,12,20,19.22,19.52,19.11,19.37,8988,1.00728029,41.21621907,-0.30897507,20.1456058
1402,2013,12,16,19.63,20.29,19.42,19.97,8811,1.01422042,47.32613443,-0.3109996,16.22752672
1403,2013,12,13,19.46,19.75,19.28,19.69,9448,1.01026167,43.57926612,-0.34882732,13.13340171
1406,2013,12,10,19.8,20.42,19.72,20.38,9577,1.02721774,51.17167345,-0.42309095,10.2721774
1407,2013,12,9,19.51,19.98,19.42,19.84,6864,1.0190036,43.59656661,-0.5119391,9.1710324
1408,2013,12,6,19.34,19.77,19.18,19.47,10552,1.00464396,37.41954818,-0.56291345,6.027863759999999
1410,2013,12,4,19.06,19.88,18.88,19.66,11227,1.02931937,38.66538647,-0.58899168,4.11727748
1413,2013,11,29,19.69,20.07,19.65,19.98,5512,1.01267106,36.68702782,-0.54540427,29.36746074
1414,2013,11,28,19.64,19.78,19.6,19.73,4884,1.00407125,31.15988361,-0.56918353,28.113995
1417,2013,11,25,19.82,20.31,19.56,20.22,10236,1.01812689,35.24930939,-0.5311316,25.45317225
1419,2013,11,21,19.85,20.05,19.71,19.94,9529,1.0040282,27.54932634,-0.51413741,21.0845922
1423,2013,11,15,20.78,20.83,20.56,20.78,6992,1.00048146,34.84877604,-0.33622152,15.007221900000001
1424,2013,11,14,20.58,20.89,20.57,20.77,10296,1.00825243,34.6312514,-0.31266815,14.11553402
1430,2013,11,6,21.65,22.05,21.59,21.79,7440,1.0050738,45.66878641,-0.04102981,6.030442799999999
1431,2013,11,5,21.63,21.78,21.55,21.68,8531,1.0023116,43.75623932,-0.02212814,5.011558000000001
1435,2013,10,30,22.5,23.07,22.35,22.73,13199,1.00977343,59.15702742,0.153174,30.293202900000004
1436,2013,10,29,22.48,22.6,22.28,22.51,9996,1.00088928,56.17611224,0.12544959,29.02578912
1439,2013,10,24,22.51,22.86,22.46,22.68,10031,1.0071048,58.93342751,0.06418221,24.1705152
1441,2013,10,22,22.16,22.8,21.96,22.68,11043,1.02116164,59.55531527,-0.04019136,22.465556080000002
1442,2013,10,21,21.87,22.3,21.82,22.21,9196,1.01369238,54.28257132,-0.12155109,21.28753998
1443,2013,10,18,21.84,22.03,21.7,21.91,9680,1.002746,50.45413568,-0.17577314,18.049428
1444,2013,10,17,21.31,22.17,21.08,21.85,15472,1.02198316,49.67142822,-0.21187804,17.37371372
1445,2013,10,16,21.29,21.42,21.11,21.38,12823,1.00187441,43.13740518,-0.24877006,16.02999056
1446,2013,10,15,21.18,21.5,20.49,21.34,15652,1.0047081,42.54795241,-0.24438468,15.0706215
1452,2013,10,7,21.7,22.44,21.61,22.35,7928,1.0294795,52.63425166,-0.20196633,7.206356500000001
1453,2013,10,4,21.65,21.9,21.47,21.71,8308,1.0023084,45.59059092,-0.26369926,4.0092336
1455,2013,10,2,21.09,22.0,20.95,21.71,12186,1.02599244,45.45755532,-0.27692587,2.05198488
1458,2013,9,27,21.68,22.12,21.48,21.75,10445,1.00138122,44.17837679,-0.20995333,27.03729294
1460,2013,9,25,21.7,21.92,21.46,21.78,11265,1.00414938,44.33192422,-0.1597679,25.1037345
1461,2013,9,24,21.62,21.99,21.3,21.69,12685,1.00231054,43.47581152,-0.12437128,24.055452960000004
1464,2013,9,19,22.94,23.4,22.81,23.04,14086,1.00479721,53.40213362,0.09641782,19.09114699
1465,2013,9,18,21.72,23.21,21.2,22.93,17754,1.05473781,52.57290963,0.07558416,18.98528058
1468,2013,9,13,21.76,22.23,21.38,22.21,14204,1.0202113,45.66782033,0.27662366,13.2627469
1470,2013,9,11,22.93,23.21,22.75,23.17,9962,1.00870701,53.41587351,0.5553251,11.09577711
1473,2013,9,6,23.15,23.93,23.03,23.83,12319,1.02892919,61.02061547,0.77370832,6.17357514
1476,2013,9,3,24.17,24.48,23.98,24.26,13621,1.00372362,69.82494837,0.98558261,3.01117086
1477,2013,9,2,23.38,24.36,23.07,24.17,12480,1.02894849,69.23446105,0.99415826,2.05789698
1481,2013,8,27,24.34,24.69,23.97,24.45,14294,1.00617284,80.22461078,1.05494818,27.166666680000002
1482,2013,8,26,24.01,24.41,23.77,24.3,11090,1.0125,79.55940715,0.98773787,26.325
1483,2013,8,23,23.13,24.06,22.85,24.0,9771,1.04031209,78.19738735,0.90285869,23.92717807
1484,2013,8,22,22.82,23.29,22.42,23.07,7031,1.01051248,73.02297554,0.81193497,22.231274560000003
1488,2013,8,16,22.91,23.37,22.73,23.15,9802,1.00915432,76.85509116,0.58336293,16.14646912
1489,2013,8,15,21.85,23.17,21.69,22.94,10987,1.05084746,75.83465719,0.43815402,15.7627119
1490,2013,8,14,21.39,21.83,21.24,21.83,6823,1.019617,69.16129752,0.26782332,14.274638
1491,2013,8,13,21.36,21.73,21.1,21.41,7651,1.0028103,65.84758677,0.15954198,13.036533899999998
1492,2013,8,12,20.72,21.42,20.61,21.35,7921,1.04197169,65.35374009,0.06177865,12.50366028
1493,2013,8,9,20.2,20.55,20.06,20.49,4976,1.01385453,57.09671034,-0.05779243,9.124690769999999
